hazard_threshold,hazard_detection_recall,hazard_detection_macro_recall,minimum_hazard_class_recall,background_rejection_rate,background_false_alert_rate,speech_rejection_rate,cascade_hazard_exact_accuracy,cascade_hazard_exact_macro_recall,cascade_overall_accuracy
0.64,0.6692913385826772,0.6925925925925925,0.3333333333333333,0.6916666666666667,0.30833333333333335,0.8333333333333334,0.610236220472441,0.6348148148148148,0.6363636363636364
0.645,0.6653543307086615,0.6892592592592592,0.31666666666666665,0.6916666666666667,0.30833333333333335,0.8333333333333334,0.6062992125984252,0.6314814814814815,0.6336898395721925
0.65,0.6496062992125984,0.6692592592592593,0.3,0.7083333333333334,0.2916666666666667,0.875,0.594488188976378,0.6214814814814815,0.6310160427807486
0.655,0.6456692913385826,0.6659259259259259,0.2833333333333333,0.7333333333333333,0.26666666666666666,0.875,0.5905511811023622,0.6181481481481482,0.6363636363636364
0.66,0.6338582677165354,0.6559259259259259,0.25,0.7333333333333333,0.26666666666666666,0.875,0.5787401574803149,0.6081481481481481,0.6283422459893048
0.665,0.6220472440944882,0.6455555555555555,0.25,0.7416666666666667,0.25833333333333336,0.875,0.5748031496062992,0.6048148148148148,0.6283422459893048
0.67,0.6023622047244095,0.6288888888888889,0.23333333333333334,0.7583333333333333,0.24166666666666667,0.875,0.5551181102362205,0.5881481481481481,0.6203208556149733
0.675,0.594488188976378,0.6222222222222221,0.21666666666666667,0.7666666666666667,0.23333333333333334,0.875,0.5511811023622047,0.5848148148148148,0.6203208556149733
0.68,0.5866141732283464,0.6155555555555555,0.2,0.7666666666666667,0.23333333333333334,0.875,0.5433070866141733,0.5781481481481482,0.6149732620320856
0.685,0.5826771653543307,0.6122222222222222,0.18333333333333332,0.7666666666666667,0.23333333333333334,0.875,0.5393700787401575,0.5748148148148149,0.6122994652406417
0.69,0.5826771653543307,0.6122222222222222,0.18333333333333332,0.775,0.225,0.9166666666666666,0.5393700787401575,0.5748148148148149,0.6149732620320856
0.695,0.5787401574803149,0.6022222222222222,0.18333333333333332,0.7833333333333333,0.21666666666666667,0.9166666666666666,0.5354330708661418,0.5648148148148148,0.6149732620320856
0.7,0.5787401574803149,0.6022222222222222,0.18333333333333332,0.8,0.2,0.9166666666666666,0.5354330708661418,0.5648148148148148,0.6203208556149733
0.705,0.5748031496062992,0.5985185185185186,0.18333333333333332,0.8333333333333334,0.16666666666666666,0.9583333333333334,0.531496062992126,0.5611111111111111,0.6283422459893048
0.71,0.5669291338582677,0.5914814814814815,0.18333333333333332,0.8416666666666667,0.15833333333333333,1.0,0.5236220472440944,0.554074074074074,0.6256684491978609
0.715,0.5551181102362205,0.5814814814814814,0.16666666666666666,0.85,0.15,1.0,0.5118110236220472,0.544074074074074,0.6203208556149733
0.72,0.5354330708661418,0.5511111111111111,0.16666666666666666,0.85,0.15,1.0,0.49606299212598426,0.5174074074074074,0.6096256684491979
0.725,0.515748031496063,0.5344444444444444,0.13333333333333333,0.875,0.125,1.0,0.4763779527559055,0.5007407407407407,0.6042780748663101
0.73,0.5078740157480315,0.5277777777777778,0.11666666666666667,0.875,0.125,1.0,0.47244094488188976,0.4974074074074074,0.6016042780748663
0.735,0.49606299212598426,0.5111111111111111,0.11666666666666667,0.875,0.125,1.0,0.46062992125984253,0.4807407407407408,0.5935828877005348
0.74,0.484251968503937,0.5011111111111111,0.1,0.875,0.125,1.0,0.4566929133858268,0.47740740740740745,0.5909090909090909
