hazard_threshold,hazard_detection_recall,hazard_detection_macro_recall,minimum_hazard_class_recall,background_rejection_rate,background_false_alert_rate,speech_rejection_rate,cascade_hazard_exact_accuracy,cascade_hazard_exact_macro_recall,cascade_overall_accuracy
0.085,1.0,1.0,1.0,0.075,0.925,0.16666666666666666,0.9560439560439561,0.9625925925925927,0.6059602649006622
0.09,1.0,1.0,1.0,0.075,0.925,0.16666666666666666,0.9560439560439561,0.9625925925925927,0.6059602649006622
0.095,1.0,1.0,1.0,0.08333333333333333,0.9166666666666666,0.16666666666666666,0.9560439560439561,0.9625925925925927,0.609271523178808
0.1,1.0,1.0,1.0,0.09166666666666666,0.9083333333333333,0.16666666666666666,0.9560439560439561,0.9625925925925927,0.6125827814569537
0.105,1.0,1.0,1.0,0.1,0.9,0.20833333333333334,0.9560439560439561,0.9625925925925927,0.6158940397350994
0.11,1.0,1.0,1.0,0.1,0.9,0.20833333333333334,0.9560439560439561,0.9625925925925927,0.6158940397350994
0.115,1.0,1.0,1.0,0.10833333333333334,0.8916666666666667,0.20833333333333334,0.9560439560439561,0.9625925925925927,0.6192052980132451
0.12,1.0,1.0,1.0,0.10833333333333334,0.8916666666666667,0.20833333333333334,0.9560439560439561,0.9625925925925927,0.6192052980132451
0.125,1.0,1.0,1.0,0.11666666666666667,0.8833333333333333,0.20833333333333334,0.9560439560439561,0.9625925925925927,0.6225165562913907
0.13,1.0,1.0,1.0,0.14166666666666666,0.8583333333333333,0.25,0.9560439560439561,0.9625925925925927,0.6324503311258278
0.135,1.0,1.0,1.0,0.15,0.85,0.25,0.9560439560439561,0.9625925925925927,0.6357615894039735
0.14,1.0,1.0,1.0,0.15833333333333333,0.8416666666666667,0.25,0.9560439560439561,0.9625925925925927,0.6390728476821192
0.145,1.0,1.0,1.0,0.175,0.825,0.2916666666666667,0.9560439560439561,0.9625925925925927,0.6456953642384106
0.15,1.0,1.0,1.0,0.175,0.825,0.2916666666666667,0.9560439560439561,0.9625925925925927,0.6456953642384106
0.155,1.0,1.0,1.0,0.19166666666666668,0.8083333333333333,0.3333333333333333,0.9560439560439561,0.9625925925925927,0.652317880794702
0.16,1.0,1.0,1.0,0.19166666666666668,0.8083333333333333,0.3333333333333333,0.9560439560439561,0.9625925925925927,0.652317880794702
0.165,1.0,1.0,1.0,0.20833333333333334,0.7916666666666666,0.3333333333333333,0.9560439560439561,0.9625925925925927,0.6589403973509934
0.17,1.0,1.0,1.0,0.21666666666666667,0.7833333333333333,0.3333333333333333,0.9560439560439561,0.9625925925925927,0.6622516556291391
0.175,1.0,1.0,1.0,0.225,0.775,0.375,0.9560439560439561,0.9625925925925927,0.6655629139072847
0.18,1.0,1.0,1.0,0.23333333333333334,0.7666666666666667,0.375,0.9560439560439561,0.9625925925925927,0.6688741721854304
0.185,1.0,1.0,1.0,0.24166666666666667,0.7583333333333333,0.4166666666666667,0.9560439560439561,0.9625925925925927,0.6721854304635762
0.19,1.0,1.0,1.0,0.26666666666666666,0.7333333333333333,0.4166666666666667,0.9560439560439561,0.9625925925925927,0.6821192052980133
0.195,1.0,1.0,1.0,0.26666666666666666,0.7333333333333333,0.4166666666666667,0.9560439560439561,0.9625925925925927,0.6821192052980133
0.2,1.0,1.0,1.0,0.3,0.7,0.5,0.9560439560439561,0.9625925925925927,0.695364238410596
0.205,1.0,1.0,1.0,0.30833333333333335,0.6916666666666667,0.5,0.9560439560439561,0.9625925925925927,0.6986754966887417
0.21,1.0,1.0,1.0,0.30833333333333335,0.6916666666666667,0.5,0.9560439560439561,0.9625925925925927,0.6986754966887417
0.215,1.0,1.0,1.0,0.30833333333333335,0.6916666666666667,0.5,0.9560439560439561,0.9625925925925927,0.6986754966887417
0.22,1.0,1.0,1.0,0.30833333333333335,0.6916666666666667,0.5,0.9560439560439561,0.9625925925925927,0.6986754966887417
0.225,1.0,1.0,1.0,0.30833333333333335,0.6916666666666667,0.5,0.9560439560439561,0.9625925925925927,0.6986754966887417
0.23,1.0,1.0,1.0,0.31666666666666665,0.6833333333333333,0.5,0.9560439560439561,0.9625925925925927,0.7019867549668874
0.235,1.0,1.0,1.0,0.31666666666666665,0.6833333333333333,0.5,0.9560439560439561,0.9625925925925927,0.7019867549668874
0.24,1.0,1.0,1.0,0.31666666666666665,0.6833333333333333,0.5,0.9560439560439561,0.9625925925925927,0.7019867549668874
0.245,1.0,1.0,1.0,0.325,0.675,0.5,0.9560439560439561,0.9625925925925927,0.7052980132450332
0.25,1.0,1.0,1.0,0.325,0.675,0.5,0.9560439560439561,0.9625925925925927,0.7052980132450332
0.255,1.0,1.0,1.0,0.325,0.675,0.5,0.9560439560439561,0.9625925925925927,0.7052980132450332
0.26,1.0,1.0,1.0,0.325,0.675,0.5,0.9560439560439561,0.9625925925925927,0.7052980132450332
0.265,0.9945054945054945,0.9962962962962962,0.9814814814814815,0.325,0.675,0.5,0.9505494505494505,0.9588888888888889,0.7019867549668874
0.27,0.9945054945054945,0.9962962962962962,0.9814814814814815,0.325,0.675,0.5,0.9505494505494505,0.9588888888888889,0.7019867549668874
0.275,0.9945054945054945,0.9962962962962962,0.9814814814814815,0.3333333333333333,0.6666666666666666,0.5,0.9505494505494505,0.9588888888888889,0.7052980132450332
0.28,0.9945054945054945,0.9962962962962962,0.9814814814814815,0.3333333333333333,0.6666666666666666,0.5,0.9505494505494505,0.9588888888888889,0.7052980132450332
0.285,0.9945054945054945,0.9962962962962962,0.9814814814814815,0.3333333333333333,0.6666666666666666,0.5,0.9505494505494505,0.9588888888888889,0.7052980132450332
0.29,0.989010989010989,0.9712962962962962,0.875,0.3333333333333333,0.6666666666666666,0.5,0.945054945054945,0.9338888888888889,0.7019867549668874
